gene,samples_ge_min_count,retained
N4BP2,30,True
TIGAR,30,True
TULP3,30,True
SYNJ2,30,True
ADCY2,29,True
PPP2R5C,30,True
PMS2P1,30,True
RBFOX1,23,True
GNB1,30,True
HOXA9,5,False
EDN1,30,True
MLLT10,30,True
ZCWPW1,29,True
ADCYAP1R1,24,True
FGF20,4,False
P2RY10,30,True
ITM2A,30,True
NRDC,30,True
VDAC3,30,True
PCM1,30,True
TNRC6C,30,True
CBFA2T2,30,True
BRINP1,15,True
ITCH,30,True
PKD2L2,0,False
TP53INP2,30,True
SDF4,30,True
MYH7B,19,True
BPIFB2,7,False
TP73,30,True
TOLLIP,30,True
UBE2D4,30,True
CLUL1,7,False
RUNX1T1,30,True
CDH17,17,True
THOC1,30,True
FKBP7,30,True
OSBPL6,29,True
SLC1A3,30,True
XRCC5,30,True
LXN,30,True
SP140,29,True
MKNK1,30,True
TNS1,30,True
REXO1,30,True
SAR1A,30,True
CDC14A,30,True
RAPGEF3,30,True
CEACAM1,29,True
SENP1,30,True
DUSP13,24,True
CIC,30,True
LIPE,28,True
FDFT1,30,True
PAFAH1B3,30,True
OPHN1,30,True
AFM,0,False
KIF22,30,True
SCGN,3,False
CARMIL1,30,True
PGM1,30,True
DDX1,30,True
DNM2,30,True
EPB41L2,30,True
RIMS1,17,True
MOXD1,30,True
STX7,30,True
RABL2B,30,True
KEAP1,30,True
DDX43,14,False
AC010327.1,20,True
DCT,12,False
SLC35C2,30,True
CRYBG3,30,True
EPHA6,16,True
SCTR,0,False
RFX3,30,True
RIF1,30,True
RAB21,30,True
SLC4A4,25,True
SMARCA2,30,True
RDH8,0,False
SESN1,30,True
MID2,30,True
PIH1D3,0,False
COL5A3,30,True
SRCAP,30,True
PUM3,30,True
CPB2,0,False
CHRNA3,13,False
KCNN2,21,True
CNOT4,30,True
PSEN1,30,True
CPOX,30,True
CLDND1,30,True
MOK,30,True
HSP90AA1,30,True
RBL1,30,True
DLGAP4,30,True
IGSF9B,27,True
CFHR2,0,False
CROCCP3,28,True
NDC80,29,True
AP4E1,30,True
RSBN1,30,True
MAGI3,30,True
CXCL2,29,True
AFP,1,False
COL4A4,29,True
TCF7,30,True
OSTM1,30,True
CDH7,3,False
IMPG2,28,True
PCNP,30,True
EXD2,30,True
ARG2,30,True
MEF2C,30,True
PTPRC,30,True
CACNA1S,22,True
PKP1,30,True
UBA5,30,True
STK17B,30,True
CDC14B,30,True
ZNF510,30,True
LRP2,4,False
ZNF506,30,True
JMJD4,30,True
DUSP12,30,True
AACS,30,True
DELE1,30,True
SLC13A1,0,False
CADPS2,30,True
PCDHB4,29,True
PCDHA6,3,False
PCDHGA2,29,True
HSPB11,30,True
PHLPP1,30,True
ATP8B1,30,True
IL12RB2,29,True
SMARCD3,30,True
WDR70,30,True
FYB1,30,True
MPP4,7,False
STRADB,30,True
BZW1,30,True
PGR,30,True
C1QTNF3,30,True
ME2,30,True
C5orf22,30,True
CCNT2,30,True
FAM135A,30,True
COL19A1,19,True
EPB41L3,30,True
COBLL1,30,True
DLG3,30,True
KCNK2,18,True
SERTAD4,30,True
TRAF5,30,True
MRPL22,30,True
GEMIN5,30,True
OPRK1,3,False
NFE2L1,30,True
SEMA5B,19,True
GSK3B,30,True
ITGB5,30,True
ERC1,30,True
XPO1,30,True
LINC01587,1,False
RNF13,30,True
TRPM3,12,False
PALB2,30,True
DOP1A,30,True
LYRM2,30,True
BCKDHB,30,True
KAT6A,30,True
TUT7,30,True
ULK2,30,True
GRHL2,30,True
TNPO1,30,True
PLOD1,30,True
P2RX5,24,True
ITGAE,30,True
DIS3,30,True
PIBF1,30,True
TDRD3,30,True
AC000061.1,0,False
NUFIP1,30,True
PDS5B,30,True
OXCT1,30,True
RRAGB,30,True
EPYC,1,False
CYLD,30,True
SLC27A5,29,True
ZNF324,30,True
ZNF671,30,True
ZNF416,30,True
ZNF586,30,True
ZNF446,30,True
ZNF264,30,True
RPS5,30,True
FAT1,30,True
YTHDC1,30,True
CHMP2B,30,True
SMAP2,30,True
PPIE,30,True
ZMPSTE24,30,True
STARD7,30,True
NOA1,30,True
REST,30,True
HAL,26,True
SSH1,30,True
GSTP1,30,True
APLP2,30,True
FAM234B,30,True
SLCO1A2,8,False
WBP11,30,True
EIF3I,30,True
NKAIN1,18,True
COL16A1,30,True
TXLNA,30,True
APOB,15,True
NCOA1,30,True
AGBL5,30,True
EFR3B,30,True
KIF3C,30,True
RAB10,30,True
GCKR,10,False
HADHA,30,True
MAPRE3,30,True
CAD,30,True
CD59,30,True
CD82,30,True
BCORL1,30,True
ATRX,30,True
AK6,30,True
FCN1,29,True
MYNN,30,True
MECOM,30,True
SCAMP1,30,True
PREP,30,True
HACE1,30,True
SEH1L,30,True
WDR47,30,True
WDFY1,30,True
OVGP1,27,True
SLC25A24,30,True
MAP3K4,30,True
PILRA,30,True
IGSF9,30,True
ABCB1,28,True
ZNF213,30,True
AKR1B1,30,True
CPNE3,30,True
RRN3,30,True
CTTN,30,True
WNT11,24,True
MTIF2,30,True
DDHD2,30,True
TTC39A,30,True
EPS15,30,True
ORC1,29,True
MGST2,30,True
CHERP,30,True
ATG16L1,30,True
USP40,30,True
POMGNT1,30,True
RAD54L,28,True
MAST2,30,True
DNAJA1,30,True
B4GALT1,30,True
CHMP5,30,True
NFX1,30,True
AQP6,4,False
DIMT1,30,True
IPO11,30,True
FOLH1,30,True
EIF2AK1,30,True
NME8,4,False
EPDR1,30,True
SNX10,30,True
SEPHS1,30,True
MRPL28,30,True
HBQ1,0,False
ITPKC,30,True
CEACAM6,30,True
FAT2,30,True
RBM22,30,True
TMED2,30,True
ERO1B,30,True
ZFAND6,30,True
HSD17B2,26,True
TXLNG,30,True
PPEF1,13,False
LAT2,30,True
HUWE1,30,True
ZW10,30,True
ALG9,30,True
MYBPC2,23,True
NOX4,28,True
ACOX3,30,True
MTMR2,30,True
PPP1R15A,30,True
HSD17B14,18,True
TRIP6,30,True
ACHE,26,True
FTL,30,True
SRRT,30,True
BAX,30,True
NLK,30,True
PIGS,30,True
ADAMTS2,29,True
TMPRSS11E,30,True
ATXN7L3,30,True
PGS1,30,True
PSMC5,30,True
UIMC1,30,True
CETP,5,False
MMP2,30,True
MT3,4,False
LPCAT2,30,True
GNAO1,30,True
OGFOD1,30,True
SH3BP2,30,True
NOP14,30,True
ADD1,30,True
L2HGDH,30,True
TXNDC16,30,True
RTRAF,30,True
NID2,30,True
GMCL1,30,True
SF3B2,30,True
KLHL42,30,True
GNAS,30,True
DNM1L,30,True
PTHLH,29,True
PHACTR3,12,False
ERGIC2,30,True
TFAP2C,30,True
AURKA,30,True
CASS4,30,True
PIR,30,True
AAMDC,30,True
RFX2,29,True
METTL2A,30,True
SULT2B1,28,True
ALG6,30,True
CNOT3,30,True
GP6,10,False
PTPN4,30,True
DDX18,30,True
KHSRP,30,True
GNA11,30,True
ASAP3,30,True
EDEM2,30,True
DNMT3B,30,True
REM1,14,False
TPX2,29,True
FER1L4,26,True
PDRG1,30,True
EPB41L1,30,True
SLC15A1,28,True
DOCK9,30,True
ANKRD10,30,True
TGDS,30,True
DOCK3,28,True
C3orf18,30,True
COQ9,30,True
TMEM40,29,True
KIF9,30,True
ARHGAP28,30,True
CRLS1,30,True
DEFB127,0,False
PPP1R13B,30,True
ATRN,30,True
SMOX,30,True
SIGLEC1,30,True
FKBP1A,30,True
NSFL1C,30,True
SLC4A11,30,True
C20orf194,30,True
ZNF343,30,True
EBF4,30,True
CPXM1,28,True
MAVS,30,True
LZTS3,30,True
F11,0,False
XRN2,30,True
KIZ,30,True
DYNLL1,30,True
TESC,26,True
SNX5,30,True
AC004086.1,30,True
SIRPG,21,True
MAPKAPK5,30,True
P2RX7,30,True
ESF1,30,True
RBBP9,30,True
ANAPC5,30,True
SLC23A2,30,True
SLC8B1,30,True
TMEM230,30,True
DZANK1,30,True
KDM2B,30,True
CFAP61,11,False
LHX5,7,False
TASP1,30,True
AC004551.1,30,True
GCN1,30,True
RPLP0,30,True
PXN,30,True
SIRT4,24,True
RPH3A,0,False
KIF16B,30,True
TRMT6,30,True
CHGB,24,True
PEBP1,30,True
TBX5,1,False
BRAP,30,True
ERP29,30,True
NOS1,28,True
FUS,30,True
IGBP1,30,True
FXYD5,30,True
ZNF302,30,True
GRAMD1A,30,True
FXYD3,30,True
HEPH,30,True
CDIP1,30,True
CMTM1,21,True
KCNH4,5,False
GANAB,30,True
GMIP,30,True
RBM41,30,True
BIRC5,30,True
LAG3,21,True
MLF2,30,True
OTUB2,30,True
DDX24,30,True
ZBTB25,30,True
NECAP1,30,True
ARHGAP4,30,True
ANKRD24,14,False
DHX32,30,True
RCOR1,30,True
GPATCH2L,30,True
LTBP4,30,True
BLVRB,30,True
SLC9A1,30,True
SPTLC1,30,True
PAPOLA,30,True
CCNK,30,True
PCBP4,30,True
RGS1,30,True
YPEL3,30,True
MRPS33,30,True
NDUFB2,30,True
NUDC,30,True
MAEA,30,True
ICAM1,30,True
STRN4,30,True
IRAK3,30,True
LYZ,30,True
SI,0,False
MUL1,30,True
TFAP4,30,True
PDCD7,30,True
SPG21,30,True
FETUB,21,True
DNAJB11,30,True
P3H2,30,True
THPO,1,False
CHRD,29,True
FLT3LG,30,True
RAB11FIP3,30,True
GNPTG,30,True
ZNF268,30,True
GOLGA3,30,True
PABPC4,30,True
CD209,28,True
CERS4,30,True
MCOLN1,30,True
USP48,30,True
EFNB1,30,True
PDPR,30,True
AARS,30,True
GLG1,30,True
KIF4A,29,True
TNRC6A,30,True
PLEKHG2,30,True
DLL3,3,False
NAT14,30,True
PITPNM2,30,True
EXOC1,30,True
RBM27,30,True
POU4F3,3,False
OSBPL8,30,True
DTX2,30,True
NLRC4,24,True
PUS7,30,True
LAMB4,28,True
NRCAM,30,True
LAMB1,30,True
SLC26A4,20,True
SLC26A3,0,False
DLD,30,True
WDR7,30,True
TXNL1,30,True
IL5RA,9,False
ABCC6,9,False
CMTM6,30,True
ITGA6,30,True
RAPGEF4,30,True
MAP3K20,30,True
SMPX,23,True
FH,30,True
SEL1L3,30,True
TF,30,True
CDV3,30,True
MYO15A,9,False
ALKBH5,30,True
APOH,0,False
NLRP1,30,True
PITPNM3,30,True
SPAG7,30,True
ORC6,30,True
ZFHX4,30,True
SLC17A6,0,False
CPA1,0,False
ZC3HC1,30,True
ESR1,30,True
RGS17,29,True
ANGPT2,29,True
TMEM101,30,True
CD200,30,True
CCDC80,30,True
CMA1,12,False
PSME1,30,True
PPP2R3C,30,True
HAUS4,30,True
JPH4,4,False
MYH7,22,True
CEBPE,0,False
SLC7A8,30,True
OSGEP,30,True
SLC22A17,30,True
RNF31,30,True
SCFD1,30,True
G2E3,30,True
HECTD1,30,True
HNRNPC,30,True
RPGRIP1,0,False
SUPT16H,30,True
TOX4,30,True
GEMIN2,30,True
TGM1,28,True
AL096870.1,30,True
DAZL,2,False
TBL1Y,10,False
SEMA6A,30,True
TRPM7,30,True
TYRO3,30,True
WDR76,30,True
CAPN3,30,True
SNAP23,30,True
TBX15,29,True
PHGDH,30,True
COL9A3,29,True
EZR,30,True
MYL6,30,True
AGO1,30,True
TEKT2,0,False
CLSPN,29,True
RFFL,30,True
UNC13D,30,True
MFSD11,30,True
DPYSL2,30,True
TGFB2,30,True
GPATCH2,30,True
NUP50,30,True
CDC45,29,True
COMT,30,True
ADA2,30,True
AC016026.1,29,True
VNN3,21,True
ECHDC1,30,True
LRRFIP2,30,True
SEC22C,30,True
XYLB,30,True
HDAC6,30,True
OR1I1,0,False
GABRP,23,True
KRT31,28,True
CDC6,30,True
UPRT,30,True
CDC23,30,True
AAAS,30,True
CBX5,30,True
FMO2,30,True
SUCO,30,True
MSH2,30,True
MAP3K1,30,True
DHPS,30,True
HOOK2,30,True
NXPE1,1,False
ARCN1,30,True
EPB41L4B,30,True
TMEM38B,30,True
PSMD5,30,True
PTGS1,30,True
NUP188,30,True
CRAT,30,True
SH2D3C,30,True
NANS,30,True
TBC1D2,30,True
WHRN,30,True
PDE6C,0,False
CWF19L1,30,True
SEMA4G,27,True
BTAF1,30,True
IKZF5,30,True
BLNK,30,True
TLL2,25,True
CYP26A1,14,False
TDRD1,24,True
SORBS1,30,True
CRTAC1,24,True
BAMBI,29,True
IL11,17,True
MYO3A,17,True
WAC,30,True
CREM,30,True
NUBP2,30,True
TPSD1,8,False
SMIM24,0,False
HIVEP1,30,True
TREM2,23,True
KCNK16,0,False
CRISP3,24,True
FKBP5,30,True
SRPK1,30,True
BRPF3,30,True
MRPS18A,30,True
PGC,0,False
TMEM14A,30,True
EFHC1,30,True
NCR2,0,False
HSP90AB1,30,True
MLN,0,False
CDC5L,30,True
ITPR3,30,True
ZNF184,30,True
DSP,30,True
SIRT1,30,True
HNRNPH3,30,True
IFT74,30,True
JAK2,30,True
IL12RB1,25,True
ABL1,30,True
ACOT7,30,True
SH3GLB1,30,True
CDC7,29,True
SYDE2,30,True
PCSK5,30,True
SCD,30,True
TMED1,30,True
ABLIM1,30,True
ERMP1,30,True
RAB18,30,True
NRP1,30,True
HSD17B7P2,21,True
PRTFDC1,30,True
PALMD,30,True
TSPAN15,30,True
H2AFY2,30,True
WASHC2A,30,True
MAST3,30,True
MZF1,30,True
OCEL1,30,True
MYO9B,30,True
KCNK6,30,True
CATSPERG,22,True
PSMD8,30,True
FBXL19,30,True
STX1B,24,True
HSD3B7,30,True
SETD1A,30,True
BCL7C,30,True
MAGEB2,2,False
EFNA2,2,False
CIRBP,30,True
ATP5F1D,30,True
CBARP,28,True
PCDH11Y,0,False
AMELY,0,False
PRKY,18,True
IGFALS,0,False
HNRNPM,30,True
MARCH2,30,True
NDUFB7,30,True
TECR,30,True
TIMM13,30,True
CDC34,30,True
MTAP,30,True
MISP,25,True
CEP170B,30,True
POLR2E,30,True
POLRMT,30,True
HCN2,28,True
CDHR5,0,False
IZUMO4,28,True
RASSF7,30,True
GADD45B,30,True
PALM,30,True
MADCAM1,0,False
IGF2-AS,3,False
MKNK2,30,True
ARVCF,30,True
TRMT2A,30,True
RANBP1,30,True
ZDHHC8,30,True
KLHL22,30,True
MED15,30,True
SERPIND1,5,False
SNAP29,30,True
CRKL,30,True
LZTR1,30,True
MMP11,28,True
CECR2,30,True
SMARCB1,30,True
P2RX6,25,True
DERL3,27,True
SLC7A4,25,True
BCL2L13,30,True
DDTL,25,True
DDT,30,True
GSTT2,4,False
OSM,24,True
CABIN1,30,True
TBC1D10A,30,True
SUSD2,30,True
SF3A1,30,True
GGT5,30,True
RNF215,30,True
SEC14L2,30,True
SEC14L3,0,False
SPECC1L,30,True
PPIL2,30,True
UPB1,6,False
YPEL1,30,True
SNRPD3,30,True
PES1,30,True
MAPK1,30,True
PRODH,30,True
PPM1F,30,True
SLC35E4,30,True
TOP3B,30,True
CRYBB3,0,False
CYTH4,30,True
ESS2,30,True
CRYBB2P1,30,True
MFNG,30,True
CARD10,30,True
LRP5L,30,True
SLC25A1,30,True
GRK3,30,True
PLA2G3,25,True
LGALS2,20,True
GGA1,30,True
HIRA,30,True
SH3BP1,30,True
SEZ6L,13,False
LGALS1,30,True
HPS4,30,True
PIK3IP1,30,True
Z83844.1,1,False
SRRD,30,True
PATZ1,30,True
TRIOBP,30,True
TFIP11,30,True
GCAT,30,True
GGTLC2,0,False
CRYBB1,0,False
ANKRD54,30,True
EIF3L,30,True
SNU13,30,True
MICALL1,30,True
POLR2F,30,True
SOX10,16,True
CCDC134,30,True
DEPDC5,30,True
PICK1,30,True
TTC28,30,True
SLC16A8,7,False
CENPM,29,True
SEPT3,25,True
SLC5A1,29,True
TPTEP1,29,True
SLC5A4,3,False
KDELR3,30,True
CYP2D6,13,False
DDX17,30,True
DMC1,27,True
TCF20,30,True
HSCB,30,True
CBY1,30,True
TOMM22,30,True
RSPH14,2,False
XBP1,30,True
RTCB,30,True
JOSD1,30,True
FBXO7,30,True
GTPBP1,30,True
POLDIP3,30,True
RAB36,30,True
TIMP3,30,True
PPP6R2,30,True
SBF1,30,True
SUN2,30,True
CYB5R3,30,True
DNAL4,30,True
C22orf31,3,False
MIOX,0,False
LMF2,30,True
RHBDD3,30,True
PACSIN2,30,True
TTLL1,30,True
RASL10A,1,False
AP1B1,30,True
HMGXB4,30,True
TOM1,30,True
NEFH,22,True
CHKB,30,True
BIK,30,True
HMOX1,30,True
MCAT,30,True
THOC5,30,True
MCM5,30,True
APOBEC3H,6,False
ARSA,30,True
TSPO,30,True
RASD2,26,True
TTLL12,30,True
CBX7,30,True
PDGFB,30,True
ACR,0,False
CABP7,2,False
RPL3,30,True
ZMAT5,30,True
RBFOX2,30,True
SYNGR1,30,True
TAB1,30,True
ASCC2,30,True
MTMR3,30,True
MIEF1,30,True
APOL4,30,True
PNPLA5,0,False
APOL1,30,True
PNPLA3,26,True
MYH9,30,True
CACNA1I,11,False
SAMM50,30,True
TXN2,30,True
FOXRED2,30,True
GRAP2,30,True
EIF3D,30,True
TNRC6B,30,True
SGSM3,30,True
IFT27,30,True
PVALB,2,False
KIAA0930,30,True
NCF4,30,True
CSF2RB,30,True
SLC25A17,30,True
UPK3A,4,False
FAM118A,30,True
KCTD17,30,True
ST13,30,True
IL2RB,30,True
RBX1,30,True
EP300,30,True
L3MBTL2,30,True
CHADL,27,True
RANGAP1,30,True
ZC3H7B,30,True
PHF5A,30,True
ACO2,30,True
POLR3H,30,True
TRMU,30,True
PMM1,30,True
DESI1,30,True
CERK,30,True
BRD1,30,True
ZBED4,30,True
MLC1,15,True
HDAC10,30,True
KCNK10,26,True
ABHD4,30,True
KHNYN,30,True
FKBP3,30,True
SDR39U1,30,True
CTSG,27,True
GZMH,23,True
GZMB,27,True
RBM23,30,True
PRMT5,30,True
COCH,22,True
AP4S1,30,True
POLE2,29,True
VCPKMT,30,True
SOS2,30,True
CDKL1,30,True
NIN,30,True
PYGL,30,True
TRIM9,26,True
PSMC6,30,True
GNPNAT1,30,True
DDHD1,30,True
CDKN3,30,True
CNIH1,30,True
CGRRF1,30,True
ATP6V1D,30,True
CCDC198,0,False
PLEK2,30,True
PIGH,30,True
LRRC74A,0,False
PSMA3,30,True
VTI1B,30,True
TIMM9,30,True
GSTZ1,30,True
KIAA0586,30,True
TMED8,30,True
SAMD15,25,True
AHSA1,30,True
DAAM1,30,True
ISM2,5,False
SPTLC2,30,True
RIN3,30,True
LGMN,30,True
ALKBH1,30,True
SNW1,30,True
CHGA,4,False
ITPK1,30,True
DHRS7,30,True
PPM1A,30,True
SIX4,29,True
GALNT16,26,True
ASB2,29,True
CEP128,30,True
ERH,30,True
HIF1A,30,True
SUSD6,30,True
SRSF5,30,True
SLC10A1,0,False
EIF5,30,True
SERPINA4,0,False
SLC8A3,24,True
DICER1,30,True
ZFYVE21,30,True
MTHFD1,30,True
TCL1A,9,False
ZC3H14,30,True
TELO2,30,True
PCNX1,30,True
BDKRB1,29,True
GSKIP,30,True
VRK1,30,True
PSMC1,30,True
PAPLN,30,True
RPS6KA5,30,True
PPP4R3A,30,True
C14orf93,30,True
PSMB5,30,True
YY1,30,True
ACIN1,30,True
CCNB1IP1,30,True
TRIP11,30,True
APEX1,30,True
PABPN1,30,True
EFS,30,True
ARHGAP5,30,True
CINP,30,True
DHRS2,15,True
SRP54,30,True
CPNE6,0,False
CHD8,30,True
PCK2,30,True
KIAA0391,30,True
DCAF11,30,True
PSMA6,30,True
NFKBIA,30,True
EMC9,30,True
PSME2,30,True
BRMS1L,30,True
REC8,30,True
TM9SF1,30,True
SEC23A,30,True
GMPR2,30,True
PNN,30,True
RABGGTA,30,True
NFATC4,30,True
PLTP,30,True
PCIF1,30,True
GSS,30,True
MMP9,29,True
VSX1,0,False
TRPC4AP,30,True
PYGB,30,True
ABHD12,30,True
PROCR,30,True
GINS1,30,True
NINL,30,True
CD40,30,True
UQCC1,30,True
ZMYND8,30,True
SGK2,16,True
IFT52,30,True
MYBL2,29,True
R3HDML,0,False
HNF4A,1,False
NDRG3,30,True
SLA2,28,True
RAB5IF,30,True
NFATC2,30,True
RIMS4,13,False
PABPC1L,30,True
STK4,30,True
SALL4,18,True
ADNP,30,True
PFDN4,30,True
DOK5,23,True
CSTF1,30,True
BMP7,29,True
RAE1,30,True
TPD52L2,30,True
DNAJC5,30,True
NELFCD,30,True
CTSZ,30,True
PRPF6,30,True
TUBB1,6,False
PRELID3B,30,True
HRH3,1,False
MTG2,30,True
PSMA7,30,True
SLCO4A1,30,True
NTSR1,6,False
MRGBP,30,True
TCFL5,30,True
DIDO1,30,True
GID8,30,True
SLC17A9,25,True
BIRC7,1,False
NKAIN4,5,False
ARFGAP1,30,True
AVP,0,False
COL20A1,0,False
CHRNA4,0,False
EEF1A2,29,True
PTK6,30,True
GMEB2,30,True
C20orf27,30,True
SPEF1,0,False
CDC25B,30,True
ISM1,30,True
RNF24,30,True
ARFRP1,30,True
NDUFAF5,30,True
SEL1L2,0,False
TRIB3,30,True
RASSF2,30,True
CSNK2A1,30,True
SLC52A3,30,True
RPS10P5,0,False
ANGPT4,3,False
RSPO4,4,False
CDS2,30,True
PROKR2,0,False
HM13,30,True
SNPH,30,True
MYLK2,22,True
SIRPB1,23,True
SEC23B,30,True
FERMT1,30,True
HAO1,0,False
PDYN,0,False
CCM2L,25,True
PLCB4,30,True
MYL9,30,True
HCK,30,True
TM9SF4,30,True
TLDC2,17,True
CRNKL1,30,True
POFUT1,30,True
SAMHD1,30,True
PAK5,14,False
KIF3B,30,True
MROH8,23,True
NOP56,30,True
MANBAL,30,True
IDH3B,30,True
MAPRE1,30,True
JAG1,30,True
CDK5RAP1,30,True
SNTA1,30,True
OXT,0,False
TTI1,30,True
E2F1,30,True
RPRD1B,30,True
PXMP4,30,True
CHMP4B,30,True
BPI,0,False
CST9L,0,False
SLC32A1,0,False
CST3,30,True
ASIP,1,False
CST4,3,False
ACTR5,30,True
WFDC2,15,True
AHCY,30,True
PPP1R16B,30,True
SPINT3,0,False
FAM83D,29,True
EPPIN,0,False
DHX35,30,True
DNTTIP1,30,True
MAP1LC3A,30,True
SYNDIG1,14,False
PIGU,30,True
TNNC2,24,True
ACOT8,30,True
APMAP,30,True
CELF4,4,False
ZNF516,30,True
CDH20,25,True
ADNP2,30,True
RBFA,30,True
USP14,30,True
VAPA,30,True
METTL4,30,True
LPIN2,30,True
SMCHD1,30,True
MYOM1,30,True
MYL12A,30,True
CEP76,30,True
ST8SIA5,10,False
CEP192,30,True
RNMT,30,True
SMAD7,30,True
LIPG,28,True
LAMA1,26,True
RNF125,30,True
ANKRD12,30,True
NOL4,0,False
POLI,30,True
MIB1,30,True
RBBP8,30,True
RIOK3,30,True
CSTF2,30,True
H2BFM,0,False
MXRA5,30,True
VSIG1,23,True
PSMD10,30,True
ATG4A,30,True
STS,30,True
TBL1X,30,True
GPR143,24,True
PGRMC1,30,True
POLA1,30,True
MID1,30,True
NKAP,30,True
RHOXF1,0,False
NXT2,30,True
GUCY2F,0,False
ATP1B4,22,True
MCTS2P,21,True
ALG13,30,True
PRPS2,30,True
TLR8,28,True
MOSPD1,30,True
AMMECR1,30,True
CHRDL1,26,True
WDR13,30,True
SUV39H1,30,True
PAGE4,0,False
SRPX,30,True
GLRA2,0,False
XIAP,30,True
STAG2,30,True
ATP11C,30,True
MCF2,6,False
F9,0,False
ABCD1,30,True
CCDC22,30,True
CACNA1F,3,False
SYP,23,True
PLP2,30,True
BMX,27,True
LUZP4,0,False
PLS3,30,True
NAA10,30,True
RENBP,26,True
ELF4,30,True
SMARCA1,30,True
MTMR8,22,True
ASB9,25,True
ZC3H12B,21,True
RBBP7,30,True
PPP1R2C,0,False
KCND1,23,True
OPN1LW,0,False
SLC25A14,30,True
FMR1,30,True
PIM2,30,True
SCML2,30,True
SLC35A2,30,True
PQBP1,30,True
RS1,0,False
PCSK1N,11,False
EMD,30,True
TAZ,30,True
RAB40AL,3,False
PGK1,30,True
GATA1,0,False
MAGT1,30,True
SMS,30,True
PHEX,26,True
UBL4A,30,True
CD99L2,30,True
EEA1,30,True
GPR50,7,False
RP2,30,True
JADE3,30,True
CDK16,30,True
USP11,30,True
PCYT1B,23,True
BRS3,0,False
HTATSF1,30,True
VGLL1,12,False
CD40LG,7,False
TIMP1,30,True
KLHL4,22,True
GABRE,30,True
PCDH11X,8,False
FGD1,30,True
PIN4,30,True
PORCN,30,True
ITIH6,8,False
MAGED2,30,True
RBM3,30,True
KLF8,30,True
SRPX2,30,True
SYTL4,30,True
ZDHHC15,26,True
CENPI,29,True
DRP2,21,True
TAF7L,9,False
PBDC1,30,True
GLA,30,True
ARMCX3,30,True
BEX4,30,True
RUBCNL,30,True
NALCN,19,True
FGF14,15,True
HTR2A,11,False
NDFIP2,30,True
TNFSF13B,30,True
FNDC3A,30,True
MLNR,0,False
CDADC1,30,True
CAB39L,30,True
KLF5,30,True
STK24,30,True
ACP5,30,True
DNAJC3,30,True
UGGT2,30,True
ARHGEF7,30,True
FGF9,11,False
SGCG,26,True
PARP4,30,True
SUPT20H,30,True
MRPS31,30,True
SLC25A15,30,True
KPNA3,30,True
FLT1,30,True
RGCC,30,True
VWA8,30,True
DGKH,30,True
KATNAL1,30,True
INTS6,30,True
ACOD1,4,False
DHRS12,30,True
MEDAG,30,True
TSC22D1,30,True
CLN5,30,True
OLFM4,10,False
MSLN,23,True
MGRN1,30,True
ZNF629,30,True
TRADD,30,True
HSF4,30,True
CORO1A,30,True
MAPK3,30,True
GDPD3,30,True
ELMO3,30,True
MT4,7,False
PHKB,30,True
LYRM1,30,True
NUTF2,30,True
NUP93,30,True
CENPT,30,True
TSNAXIP1,9,False
NFAT5,30,True
LONP2,30,True
AC026470.1,30,True
CBLN1,7,False
ARL2BP,30,True
PLLP,30,True
ZNF423,30,True
CCL22,28,True
DHODH,30,True
CCL17,20,True
CTCF,30,True
ACD,30,True
POLR2C,30,True
PARD6A,24,True
ZNF821,30,True
MMP15,30,True
USB1,30,True
CYB5B,30,True
CCDC113,30,True
PRSS54,0,False
NME3,30,True
NDRG4,30,True
PSMD7,30,True
SETD6,30,True
SLC38A7,30,True
VAC14,30,True
HAS3,30,True
TANGO6,30,True
COG4,30,True
SMPD3,30,True
SLC7A6OS,30,True
SLC7A6,30,True
PLA2G15,30,True
ESRP2,30,True
FA2H,22,True
WDR59,30,True
MON1B,30,True
CMC2,30,True
AXIN1,30,True
HCFC1R1,30,True
NPRL3,30,True
MLYCD,30,True
MPG,30,True
NECAB2,0,False
HSDL1,30,True
TAF1C,30,True
NAGPA,30,True
WFDC1,21,True
SEC14L5,21,True
COTL1,30,True
USP10,30,True
CRISPLD2,30,True
TSC2,30,True
ZNF500,30,True
AC069335.1,0,False
NME4,30,True
ABCC1,30,True
NOMO3,30,True
LMF1,30,True
FOXF1,27,True
CIAO3,30,True
MTHFSD,30,True
CLCN7,30,True
HAGHL,29,True
FAM173A,30,True
SLC7A5,30,True
METRN,30,True
FBXO31,30,True
STUB1,30,True
RHBDL1,23,True
NUBP1,30,True
UBE2I,30,True
ZP2,2,False
MEFV,26,True
CRYM,24,True
EEF2K,30,True
CAPN15,30,True
PIEZO1,30,True
GSPT1,30,True
ZNF174,30,True
CLUAP1,30,True
UBFD1,30,True
PRSS33,0,False
EARS2,30,True
ELOB,30,True
GGA2,30,True
AQP8,0,False
CPPED1,30,True
USP31,30,True
HMOX2,30,True
DNAJA3,30,True
CORO7-PAM16,8,False
BFAR,30,True
SALL1,12,False
TOX3,13,False
RRN3P2,19,True
RBL2,30,True
QPRT,30,True
XYLT1,30,True
PYCARD,30,True
RPGRIP1L,30,True
MAZ,30,True
STX4,30,True
CDIPT,30,True
BCKDK,30,True
KAT8,30,True
NOMO1,30,True
IL21R,29,True
SYT17,29,True
TMC5,26,True
CCP110,30,True
VPS35L,30,True
